canal,url_canal,nome_video,url_video,data_visualizacao
Roberto Walter,https://www.youtube.com/channel/UCGDeZJRe8IhPwngI49-zRuQ,Aula 4 - Seu Primeiro Gráfico de Barras - Curso Tableau para Iniciantes (COM CERTIFICADO)Roberto Walter29 de jun. de 2021 23:06:42 BRT,https://www.youtube.com/watch?v=jyFewEbsMhg,2021-06-29 23:06:42
Roberto Walter,https://www.youtube.com/channel/UCGDeZJRe8IhPwngI49-zRuQ,Aula 3 - Conectando o Tableau ao arquivo de Dados - Curso Tableau para Iniciantes (COM CERTIFICADO)Roberto Walter29 de jun. de 2021 23:05:55 BRT,https://www.youtube.com/watch?v=aPzPF52ei2k,2021-06-29 23:05:55
Roberto Walter,https://www.youtube.com/channel/UCGDeZJRe8IhPwngI49-zRuQ,Aula 2 - Instalação - Curso Tableau para Iniciantes (COM CERTIFICADO)Roberto Walter29 de jun. de 2021 23:05:50 BRT,https://www.youtube.com/watch?v=JzpQjvXVGC8,2021-06-29 23:05:50
BlueScreen Tricks,https://www.youtube.com/channel/UCTSdD8VF9Pvma0x5D4Vzrqw,"Virtual Box - Como Aumentar a Tela, Compartilhar Arquivos etcBlueScreen Tricks29 de jun. de 2021 18:45:46 BRT",https://www.youtube.com/watch?v=3cepkgip-EA,2021-06-29 18:45:46
Diolinux,https://www.youtube.com/channel/UCEf5U1dB5a2e2S-XUlnhxSA,Esqueça o VirtualBox! Conheça o Virt Manager!Diolinux29 de jun. de 2021 16:37:40 BRT,https://www.youtube.com/watch?v=4X2cF8Kd5qg,2021-06-29 16:37:40
Victor Lima - Guia do Programador,https://www.youtube.com/channel/UC_issB-37g9lwfAA37fy2Tg,Melhorando desempenho do VirtualBoxVictor Lima - Guia do Programador29 de jun. de 2021 16:28:02 BRT,https://www.youtube.com/watch?v=XJ5p1H_aGPk,2021-06-29 16:28:02
Diolinux,https://www.youtube.com/channel/UCEf5U1dB5a2e2S-XUlnhxSA,5  truques ESCONDIDOS  no Linux Mint (Cinnamon)Diolinux29 de jun. de 2021 15:41:06 BRT,https://www.youtube.com/watch?v=a9oMpRhpjX4,2021-06-29 15:41:06
Roberto Walter,https://www.youtube.com/channel/UCGDeZJRe8IhPwngI49-zRuQ,Aula 1 - Introdução - Curso Tableau para Iniciantes (COM CERTIFICADO)Roberto Walter29 de jun. de 2021 10:44:59 BRT,https://www.youtube.com/watch?v=8RdwBR9PUKA,2021-06-29 10:44:59
EstaTiDados,https://www.youtube.com/channel/UC4jROkPjTvnXRkuo2GAwKXw,MC01 - Introdução ao Tableau Public - Prof. Marcello Nascimento (Aprenda Tableau)EstaTiDados28 de jun. de 2021 11:38:17 BRT,https://www.youtube.com/watch?v=lrluatkiy0A,2021-06-28 11:38:17
Programação Dinâmica,https://www.youtube.com/channel/UC70mr11REaCqgKke7DPJoLg,Analisando os DADOS do questionário SOCIOECONÔMICO do ENEM por ESTADO | Análise de dados #6Programação Dinâmica28 de jun. de 2021 11:31:56 BRT,https://www.youtube.com/watch?v=RXbX6giU2vI,2021-06-28 11:31:56
Programação Dinâmica,https://www.youtube.com/channel/UC70mr11REaCqgKke7DPJoLg,Manipulando Dataframe do Pandas | Análise de dados #5Programação Dinâmica28 de jun. de 2021 11:27:48 BRT,https://www.youtube.com/watch?v=ZcvFSEaRcTg,2021-06-28 11:27:48
Programação Dinâmica,https://www.youtube.com/channel/UC70mr11REaCqgKke7DPJoLg,Manipulando Dataframe do Pandas | Análise de dados #5Programação Dinâmica27 de jun. de 2021 23:47:11 BRT,https://www.youtube.com/watch?v=ZcvFSEaRcTg,2021-06-27 23:47:11
Programação Dinâmica,https://www.youtube.com/channel/UC70mr11REaCqgKke7DPJoLg,O poder do GROUPBY (pacote Pandas)| Análise de dados #4Programação Dinâmica27 de jun. de 2021 23:39:38 BRT,https://www.youtube.com/watch?v=TRatkPjzHNE,2021-06-27 23:39:38
EstaTiDados,https://www.youtube.com/channel/UC4jROkPjTvnXRkuo2GAwKXw,Live Thiago Marques (Criador da Comunidade de Estatística) - O chá da negociaçãoEstaTiDados27 de jun. de 2021 23:37:40 BRT,https://www.youtube.com/watch?v=qYXZQRnd0A8,2021-06-27 23:37:40
EstaTiDados,https://www.youtube.com/channel/UC4jROkPjTvnXRkuo2GAwKXw,MC01 - Introdução ao Tableau Public - Prof. Marcello Nascimento (Aprenda Tableau)EstaTiDados27 de jun. de 2021 23:36:21 BRT,https://www.youtube.com/watch?v=lrluatkiy0A,2021-06-27 23:36:21
EstaTiDados,https://www.youtube.com/channel/UC4jROkPjTvnXRkuo2GAwKXw,Como fazer animações no Flourish - Gols do Brasileirão (Série A) - Leonardo de MatosEstaTiDados27 de jun. de 2021 23:36:09 BRT,https://www.youtube.com/watch?v=1Su3ksH9Y2o,2021-06-27 23:36:09
Walisson Silva,https://www.youtube.com/channel/UCFV2IIKZeeBbcHiuW6W50SA,"#14 - Junção de DataFrames: concat, merge e join | Data Science com PythonWalisson Silva27 de jun. de 2021 14:02:26 BRT",https://www.youtube.com/watch?v=ojA65o8N0iM,2021-06-27 14:02:26
EstaTiDados,https://www.youtube.com/channel/UC4jROkPjTvnXRkuo2GAwKXw,MC01 - Introdução ao Tableau Public - Prof. Marcello Nascimento (Aprenda Tableau)EstaTiDados25 de jun. de 2021 10:43:58 BRT,https://www.youtube.com/watch?v=lrluatkiy0A,2021-06-25 10:43:58
BaroesPisadinhaVEVO,https://www.youtube.com/channel/UCqNSlyRZyMjVBHJ_Iqr5VGg,Os Barões da Pisadinha - Tipo iFood (Clipe Oficial)BaroesPisadinhaVEVO24 de jun. de 2021 14:50:42 BRT,https://www.youtube.com/watch?v=ntqu4MSEX_s,2021-06-24 14:50:42
Mescla,https://www.youtube.com/channel/UCJiqykNZ5xxmohlPyzOP4zg,"Desenvolvedor de games responde sobre jogos artísticos, preços altos e a decepção com Cyberpunk 2077Mescla21 de jun. de 2021 00:52:25 BRT",https://www.youtube.com/watch?v=rm3mGiYDqCY,2021-06-21 00:52:25
FACE UFMG,https://www.youtube.com/channel/UCLh2o7J1vLBBu4y8Gg7NevA,DemoPop WorkshopFACE UFMG18 de jun. de 2021 10:31:25 BRT,https://www.youtube.com/watch?v=x4tHCbVXv_Q,2021-06-18 10:31:25
Gabriel Monteiro,https://www.youtube.com/channel/UCYCMK_puWK2V5AtdQNIOnhw,LÁZARO! AQUILO QUE VOCÊ AINDA NÃO VIU!Gabriel Monteiro17 de jun. de 2021 14:31:07 BRT,https://www.youtube.com/watch?v=8HuN8o1KaRA,2021-06-17 14:31:07
Pankaj Porwal,https://www.youtube.com/channel/UCfOZIP26Jx-9ywDdmDUc5mw,Value Iteration and Policy Iteration - Model Based Reinforcement Learning Method - Machine LearningPankaj Porwal16 de jun. de 2021 23:16:32 BRT,https://www.youtube.com/watch?v=bvRO3BYUl44,2021-06-16 23:16:32
iFood para Entregadores,https://www.youtube.com/channel/UCacUfen8X8k2JyCNd5LAvMA,Como o iFood envia rotas para os entregadores e entregadoras?iFood para Entregadores16 de jun. de 2021 20:43:33 BRT,https://www.youtube.com/watch?v=iQgaHLD5wkU,2021-06-16 20:43:33
Programação Dinâmica,https://www.youtube.com/channel/UC70mr11REaCqgKke7DPJoLg,MUDEI a COR de um DataFrame do Pandas  *ficou incrível!* | Dica de Pandas #05Programação Dinâmica16 de jun. de 2021 12:24:23 BRT,https://www.youtube.com/watch?v=8Yi3T_CeA9E,2021-06-16 12:24:23
Programação Dinâmica,https://www.youtube.com/channel/UC70mr11REaCqgKke7DPJoLg,MODIFICANDO o tamanho das COLUNAS de um DataFrame | Dica de Pandas #2Programação Dinâmica16 de jun. de 2021 11:39:03 BRT,https://www.youtube.com/watch?v=nsH6H2gNKgg,2021-06-16 11:39:03
Programação Dinâmica,https://www.youtube.com/channel/UC70mr11REaCqgKke7DPJoLg,CONVERTENDO uma coluna de um DataFrame do Pandas | Dica de Pandas #1Programação Dinâmica16 de jun. de 2021 11:31:13 BRT,https://www.youtube.com/watch?v=MVd1cs7TDgA,2021-06-16 11:31:13
iFood para Entregadores,https://www.youtube.com/channel/UCacUfen8X8k2JyCNd5LAvMA,Como o iFood envia rotas para os entregadores e entregadoras?iFood para Entregadores15 de jun. de 2021 20:19:14 BRT,https://www.youtube.com/watch?v=iQgaHLD5wkU,2021-06-15 20:19:14
Programação Dinâmica,https://www.youtube.com/channel/UC70mr11REaCqgKke7DPJoLg,CONVERTENDO uma coluna de um DataFrame do Pandas | Dica de Pandas #1Programação Dinâmica14 de jun. de 2021 11:20:16 BRT,https://www.youtube.com/watch?v=MVd1cs7TDgA,2021-06-14 11:20:16
Gabriel Monteiro,https://www.youtube.com/channel/UCYCMK_puWK2V5AtdQNIOnhw,"ME B@TEU, E TOMOU O MERECIDO! EFEITO SURPRESA!Gabriel Monteiro11 de jun. de 2021 22:27:39 BRT",https://www.youtube.com/watch?v=yFjqsO0CM4o,2021-06-11 22:27:39
Peixe Babel,https://www.youtube.com/channel/UCqB90BBr6eNRaJl-kl30Xxw,Matplotlib vs Seaborn vs PlotlyPeixe Babel9 de jun. de 2021 10:49:08 BRT,https://www.youtube.com/watch?v=hRxULrK7bQY,2021-06-09 10:49:08
Gabriel Monteiro,https://www.youtube.com/channel/UCYCMK_puWK2V5AtdQNIOnhw,CORONEL ATACOU PM FEMININA! DESMASCARANDO!Gabriel Monteiro8 de jun. de 2021 19:20:19 BRT,https://www.youtube.com/watch?v=Daa81SMvNW0,2021-06-08 19:20:19
Gabriel Monteiro,https://www.youtube.com/channel/UCYCMK_puWK2V5AtdQNIOnhw,FIZ A PROVA DA POLÍCIA FEDERAL DE PORTE DE ARMAS!Gabriel Monteiro4 de jun. de 2021 00:23:35 BRT,https://www.youtube.com/watch?v=mVhXop8VLxA,2021-06-04 00:23:35
Gabriel Monteiro,https://www.youtube.com/channel/UCYCMK_puWK2V5AtdQNIOnhw,"REAGI, TIVE QUE USAR A LEGÍTIMA DEFESAGabriel Monteiro4 de jun. de 2021 00:15:08 BRT",https://www.youtube.com/watch?v=Qx-ul0fCI4Y,2021-06-04 00:15:08
Beyond The L Word,https://www.youtube.com/channel/UCEumuBOwRYdAjNnQp3mGeuw,"Piper & Taystee Get Real: ""What Is It About Me That Makes People Wanna Fuck with Me?"" | OITNB | 6x11Beyond The L Word4 de jun. de 2021 00:14:42 BRT",https://www.youtube.com/watch?v=SKQyQhMIg1s,2021-06-04 00:14:42
Flow Podcast,https://www.youtube.com/channel/UC4ncvgh5hFr5O83MH7-jRJg,EDU FALASCHI E AQUILES PRIESTER - Flow Podcast #387Flow Podcast4 de jun. de 2021 00:08:33 BRT,https://www.youtube.com/watch?v=cYGXUvWNc0Y,2021-06-04 00:08:33
Gabriel Monteiro,https://www.youtube.com/channel/UCYCMK_puWK2V5AtdQNIOnhw,VIREI UBER E FUI CONFUDIDO DE B@NDID0Gabriel Monteiro3 de jun. de 2021 21:38:19 BRT,https://www.youtube.com/watch?v=lQ8IJLylaGw,2021-06-03 21:38:19
Aqui na Band,https://www.youtube.com/channel/UCAe2PRos4bfBxfaODzhufPA,PM Gabriel Monteiro tem discussão acalorada com coronel IbisAqui na Band3 de jun. de 2021 14:42:33 BRT,https://www.youtube.com/watch?v=VjT382GpBJw,2021-06-03 14:42:33
Gabriel Monteiro,https://www.youtube.com/channel/UCYCMK_puWK2V5AtdQNIOnhw,"REAGI, TIVE QUE USAR A LEGÍTIMA DEFESAGabriel Monteiro3 de jun. de 2021 14:38:52 BRT",https://www.youtube.com/watch?v=Qx-ul0fCI4Y,2021-06-03 14:38:52
Gabriel Monteiro,https://www.youtube.com/channel/UCYCMK_puWK2V5AtdQNIOnhw,ME VESTI DE MENDIGO E FUI ESCULACHADO NO SHOPPING LEBLON!Gabriel Monteiro3 de jun. de 2021 14:28:32 BRT,https://www.youtube.com/watch?v=FBhUYJzGB9M,2021-06-03 14:28:32
Gabriel Monteiro,https://www.youtube.com/channel/UCYCMK_puWK2V5AtdQNIOnhw,DESTRUÍ TUDO NO FLOWPODCAST!Gabriel Monteiro3 de jun. de 2021 14:27:44 BRT,https://www.youtube.com/watch?v=khsvMac0iK4,2021-06-03 14:27:44
Gabriel Monteiro,https://www.youtube.com/channel/UCYCMK_puWK2V5AtdQNIOnhw,JULGARAM OS PMS INOCENTES! POLICIAIS SOFRERAM! EXPERIMENTO SOCIAL!Gabriel Monteiro3 de jun. de 2021 14:17:56 BRT,https://www.youtube.com/watch?v=VyTBeOpzr4E,2021-06-03 14:17:56
Gabriel Monteiro,https://www.youtube.com/channel/UCYCMK_puWK2V5AtdQNIOnhw,"AMEAÇOU MINHA VIDA, FUI PRA CIMA! EFEITO SURPRESAGabriel Monteiro3 de jun. de 2021 14:14:19 BRT",https://www.youtube.com/watch?v=XDshW9JQBDc,2021-06-03 14:14:19
Ignorância Zero,https://www.youtube.com/channel/UCmjj41YfcaCpZIkU-oqVIIw,Aulas Python - 126 - Decoradores de FunçõesIgnorância Zero3 de jun. de 2021 12:52:15 BRT,https://www.youtube.com/watch?v=TCBvRA6YJpE,2021-06-03 12:52:15
Gabriel Monteiro,https://www.youtube.com/channel/UCYCMK_puWK2V5AtdQNIOnhw,"AMEAÇOU MINHA VIDA, FUI PRA CIMA! EFEITO SURPRESAGabriel Monteiro2 de jun. de 2021 22:16:02 BRT",https://www.youtube.com/watch?v=XDshW9JQBDc,2021-06-02 22:16:02
Gabriel Monteiro,https://www.youtube.com/channel/UCYCMK_puWK2V5AtdQNIOnhw,WHINDERSSON NUNES O QUE VOCÊ PRECISA SABERGabriel Monteiro31 de mai. de 2021 18:49:17 BRT,https://www.youtube.com/watch?v=BxIXggq8T-g,2021-05-31 18:49:17
Bora para prática!!!,https://www.youtube.com/channel/UC-zMoZSD3tDQLEuPYJtL0hw,📡 002 Configuração das Linhas Virtuais VTY Switch 2960 - Laboratório Prático Cisco CCNAv7 200-301Bora para prática!!!30 de mai. de 2021 12:53:16 BRT,https://www.youtube.com/watch?v=i3vWPr0xvDU,2021-05-30 12:53:16
iMasters,https://www.youtube.com/channel/UCNTX_S7zq9h_MKhPljMIoYw,NoSQL em ambientes de alta disponibilidade: Case EasyTaxi com Augusto PascuttiiMasters27 de mai. de 2021 19:01:52 BRT,https://www.youtube.com/watch?v=lkG0yitC3Pg,2021-05-27 19:01:52
YouTube Brasil,https://www.youtube.com/channel/UCUN9lhwfMJRxMVuet7Shg0w,Artistas para Ficar de Olho 2021YouTube Brasil26 de mai. de 2021 13:36:51 BRT,https://www.youtube.com/watch?v=cNLBfShs8PE,2021-05-26 13:36:51
André de Moraes,https://www.youtube.com/channel/UCfDyjiMtUVgxE5qWIfBUb9g,De onde vem as boas ideias (dublado)André de Moraes26 de mai. de 2021 12:57:19 BRT,https://www.youtube.com/watch?v=BtgnozUgc58,2021-05-26 12:57:19
Flow Podcast,https://www.youtube.com/channel/UC4ncvgh5hFr5O83MH7-jRJg,GABRIEL MONTEIRO - Flow Podcast #361Flow Podcast25 de mai. de 2021 00:59:46 BRT,https://www.youtube.com/watch?v=9KXZrDoS7_g,2021-05-25 00:59:46
Flow Podcast,https://www.youtube.com/channel/UC4ncvgh5hFr5O83MH7-jRJg,NATHALIA ARCURI - Flow Podcast #302Flow Podcast25 de mai. de 2021 00:53:21 BRT,https://www.youtube.com/watch?v=LEdHnXDAQF8,2021-05-25 00:53:21
Python Floripa,https://www.youtube.com/channel/UC_JJ-7ZAuSbwXNUvo8rpFbA,58º Python Floripa on-linePython Floripa24 de mai. de 2021 23:44:13 BRT,https://www.youtube.com/watch?v=Av2Mv3FVkdI,2021-05-24 23:44:13
Julio de Lima,https://www.youtube.com/channel/UCtyc7euU2VCFrV1WNFFOyXg,"Automação de Testes e Captcha, como?Julio de Lima24 de mai. de 2021 21:10:42 BRT",https://www.youtube.com/watch?v=UA8UZ68Ui9Q,2021-05-24 21:10:42
Smarty Tech Fizz,https://www.youtube.com/channel/UCM0mrphPZT-67zGLG6kGHsg,Download and configure aws dynamo Db and aws CLI on your local system | Part1Smarty Tech Fizz24 de mai. de 2021 15:20:30 BRT,https://www.youtube.com/watch?v=H9gfprg_xx0,2021-05-24 15:20:30
Prasad Domala,https://www.youtube.com/channel/UCE5IQGVqkhc7G1HuXo3txkg,How to use AWS Dynamo DB LocalPrasad Domala24 de mai. de 2021 15:20:22 BRT,https://www.youtube.com/watch?v=z77UbwWf1po,2021-05-24 15:20:22
Hussein Nasser,https://www.youtube.com/channel/UC_ML5xP23TOWKUcc-oAE_Eg,Step-by-Step Python and Postgres Tutorial with psycopg2Hussein Nasser23 de mai. de 2021 12:37:39 BRT,https://www.youtube.com/watch?v=2PDkXviEMD0,2021-05-23 12:37:39
Bóson Treinamentos,https://www.youtube.com/channel/UCzOGJclZQvPVgYZIwERsf5g,Curso de PostgreSQL - Comandos básicos do utilitário psqlBóson Treinamentos23 de mai. de 2021 12:34:00 BRT,https://www.youtube.com/watch?v=Ft3F7wWA-x8,2021-05-23 12:34:00
Michael Grogan,https://www.youtube.com/channel/UCsrLHmxipwcc03snspYlHyQ,psycopg2: Connect Python to PostgreSQL DatabaseMichael Grogan23 de mai. de 2021 12:33:16 BRT,https://www.youtube.com/watch?v=_vqXqPVo68o,2021-05-23 12:33:16
Canal Nação Patriota,https://www.youtube.com/channel/UCdI5-0FkUC7sFCjqMlc4Sow,🔴AO VIVO - MOTOQUEIROS COM BOLSONARO NO RIO DE JANEIRO.Canal Nação Patriota23 de mai. de 2021 11:58:56 BRT,https://www.youtube.com/watch?v=ba7tjOnIOWc,2021-05-23 11:58:56
Curso em Vídeo,https://www.youtube.com/channel/UCrWvhVmt0Qac3HgsjQK62FQ,Curso MySQL #16 - INNER JOIN com várias tabelasCurso em Vídeo14 de mai. de 2021 11:23:20 BRT,https://www.youtube.com/watch?v=jx2ne8iZMOA,2021-05-14 11:23:20
Bóson Treinamentos,https://www.youtube.com/channel/UCzOGJclZQvPVgYZIwERsf5g,Como instalar e acessar o pgAdmin4 no Linux Debian  - Curso de PostgreSQLBóson Treinamentos14 de mai. de 2021 10:20:41 BRT,https://www.youtube.com/watch?v=I0FJevUrK0E,2021-05-14 10:20:41
Bora para prática!!!,https://www.youtube.com/channel/UC-zMoZSD3tDQLEuPYJtL0hw,🔵 COMO instalar o POSTGRESQL e PGADMIN no GNU/Linux Ubuntu 18.04.x LTSBora para prática!!!14 de mai. de 2021 10:20:22 BRT,https://www.youtube.com/watch?v=POCafSY3LAk,2021-05-14 10:20:22
Alberto Tavares,https://www.youtube.com/channel/UCtU44tMq1MUAFakmRhZvn3Q,Normalização - parte 01Alberto Tavares13 de mai. de 2021 14:30:59 BRT,https://www.youtube.com/watch?v=J-Gj6E9qq3s,2021-05-13 14:30:59
Programação Descomplicada Linguagem C,https://www.youtube.com/channel/UCUc6UwvpQfOLDE7e52-OCMw,[C] Aula 56 - Ponteiros - Parte 2 - OperaçõesProgramação Descomplicada Linguagem C11 de mai. de 2021 14:26:55 BRT,https://www.youtube.com/watch?v=cg1mnWupbTE,2021-05-11 14:26:55
Programação Descomplicada Linguagem C,https://www.youtube.com/channel/UCUc6UwvpQfOLDE7e52-OCMw,[C] Aula 55 - Ponteiros - Parte 1- ConceitosProgramação Descomplicada Linguagem C11 de mai. de 2021 14:26:45 BRT,https://www.youtube.com/watch?v=SJzd9x2S2yg,2021-05-11 14:26:45
Programação Descomplicada Linguagem C,https://www.youtube.com/channel/UCUc6UwvpQfOLDE7e52-OCMw,[C] Aula 60 - Alocação Dinâmica - Parte 1 - IntroduçãoProgramação Descomplicada Linguagem C11 de mai. de 2021 14:05:30 BRT,https://www.youtube.com/watch?v=ErOmueylikM,2021-05-11 14:05:30
iFood Universo,https://www.youtube.com/channel/UCrx0Esl8F250PsH1Lr3Rdzg,iFood Sem Fronteiras - Universo BackendiFood Universo11 de mai. de 2021 12:16:18 BRT,https://www.youtube.com/watch?v=yy0vbsGIW24,2021-05-11 12:16:18
Pedro Inforecarga,https://www.youtube.com/channel/UCp-jSCzGQ52BBSDdybgdfgw,como desfocar fundo zoom reuniõesPedro Inforecarga11 de mai. de 2021 12:01:11 BRT,https://www.youtube.com/watch?v=jg-LEGkLy4c,2021-05-11 12:01:11
Meninas Digitais No Cerrado,https://www.youtube.com/channel/UCxeypXbQ8W88W0F_xGZ-rjA,IV Ada Lovelace Day - Período NoturnoMeninas Digitais No Cerrado10 de mai. de 2021 11:54:02 BRT,https://www.youtube.com/watch?v=rwZpQ6YKUd0,2021-05-10 11:54:02
Fatos Desconhecidos,https://www.youtube.com/channel/UCbAiIkPobUFy71zlmwVw3jw,Por que os aviões não voam sobre o Oceano Pacífico?Fatos Desconhecidos9 de mai. de 2021 11:35:14 BRT,https://www.youtube.com/watch?v=UsFJDv6kAVc,2021-05-09 11:35:14
Diolinux,https://www.youtube.com/channel/UCEf5U1dB5a2e2S-XUlnhxSA,Configurando PLACAS de SOM no Linux (Mint e Ubuntu)Diolinux9 de mai. de 2021 11:31:33 BRT,https://www.youtube.com/watch?v=fmLJoE3hVgc,2021-05-09 11:31:33
tech turbo,https://www.youtube.com/channel/UCe5uUwge15tUOiMSQDUATAA,Como Tirar Chiado / Ruído da Saída de Som do Pc que aparece no Headset 2015 / 2016tech turbo9 de mai. de 2021 11:25:59 BRT,https://www.youtube.com/watch?v=zsbH4Z0F0QI,2021-05-09 11:25:59
Herbertech,https://www.youtube.com/channel/UCxrN_J1dBX4ir-3xF8u3fUQ,Creating a POP! OS USB Drive The Right WayHerbertech8 de mai. de 2021 18:03:39 BRT,https://www.youtube.com/watch?v=wupmowZNVgM,2021-05-08 18:03:39
Bóson Treinamentos,https://www.youtube.com/channel/UCzOGJclZQvPVgYZIwERsf5g,Curso de PostgreSQL - Operador BETWEEN e intervalos em consultas SQLBóson Treinamentos8 de mai. de 2021 13:02:35 BRT,https://www.youtube.com/watch?v=qJx2khL5Zjo,2021-05-08 13:02:35
Alberto Tavares,https://www.youtube.com/channel/UCtU44tMq1MUAFakmRhZvn3Q,Apoio.Edu@Net - Módulo Aluno(a)Alberto Tavares5 de mai. de 2021 21:20:55 BRT,https://www.youtube.com/watch?v=O_oXO25esG4,2021-05-05 21:20:55
Descompila,https://www.youtube.com/channel/UCgOu28f2-cdegVHuZZhLDdA,Banco de Dados com PostgreSQL - #06 - Atualizando dados - UpdateDescompila5 de mai. de 2021 11:53:42 BRT,https://www.youtube.com/watch?v=zZYbU317h-8,2021-05-05 11:53:42
Bóson Treinamentos,https://www.youtube.com/channel/UCzOGJclZQvPVgYZIwERsf5g,PostgreSQL - Como realizar consultas simples em tabelas com o comando SELECTBóson Treinamentos5 de mai. de 2021 11:49:42 BRT,https://www.youtube.com/watch?v=tjkmWuBTBgY,2021-05-05 11:49:42
Socratica Português,https://www.youtube.com/channel/UC7jjKujqFMDoWqOWM55wvgw,Técnica Pomodoro - Dicas de estudo - planejamento de tempo e múltiplas tarefasSocratica Português4 de mai. de 2021 12:58:40 BRT,https://www.youtube.com/watch?v=YI9oxHGf6iE,2021-05-04 12:58:40
Diolinux,https://www.youtube.com/channel/UCEf5U1dB5a2e2S-XUlnhxSA,TERMINAL LINUX COM MAIS PERSONALIDADE - OH MY ZSHELL!Diolinux4 de mai. de 2021 11:02:29 BRT,https://www.youtube.com/watch?v=Y769Tn7DYiQ,2021-05-04 11:02:29
Porta dos Fundos,https://www.youtube.com/channel/UCEWHPFNilsT0IfQfutVzsag,MUNDO DOS NEGÓCIOSPorta dos Fundos3 de mai. de 2021 15:45:15 BRT,https://www.youtube.com/watch?v=cPbl26Fw-dk,2021-05-03 15:45:15
MAKAKO DIGITAL,https://www.youtube.com/channel/UCAZzAkwdMH2MUdQ1-JU-OpQ,ZSH SHELL + OH MY ZSH (Instalação e Plugins) - Linux e Mac [Tutorial]MAKAKO DIGITAL3 de mai. de 2021 12:09:41 BRT,https://www.youtube.com/watch?v=UWm3naI1OLQ,2021-05-03 12:09:41
Diolinux,https://www.youtube.com/channel/UCEf5U1dB5a2e2S-XUlnhxSA,TERMINAL LINUX COM MAIS PERSONALIDADE - OH MY ZSHELL!Diolinux3 de mai. de 2021 12:08:38 BRT,https://www.youtube.com/watch?v=Y769Tn7DYiQ,2021-05-03 12:08:38
Fabio Akita,https://www.youtube.com/channel/UCib793mnUOhWymCh2VJKplQ,O Guia DEFINITIVO de UBUNTU para Devs IniciantesFabio Akita3 de mai. de 2021 12:08:26 BRT,https://www.youtube.com/watch?v=epiyExCyb2s,2021-05-03 12:08:26
Diolinux,https://www.youtube.com/channel/UCEf5U1dB5a2e2S-XUlnhxSA,TERMINAL LINUX COM MAIS PERSONALIDADE - OH MY ZSHELL!Diolinux2 de mai. de 2021 15:08:46 BRT,https://www.youtube.com/watch?v=Y769Tn7DYiQ,2021-05-02 15:08:46
iFood,https://www.youtube.com/channel/UCGS5HOYSwHvxE_R8Swmfskg,Vamos alimentar o futuro do mundo por meio da educação e inclusãoiFood28 de abr. de 2021 16:44:48 BRT,https://www.youtube.com/watch?v=ktzCn1c1mXc,2021-04-28 16:44:48
Otávio Miranda,https://www.youtube.com/channel/UCORZcu08VQiRCKpVGHTWwAA,Instalando e configurando o PostgreSQL (com SSL)Otávio Miranda28 de abr. de 2021 11:01:52 BRT,https://www.youtube.com/watch?v=VLpPLaGVJhI,2021-04-28 11:01:52
